EL_CYCLE,FROM_STMT,TO_STMT,OFFICE,CAND_NAME,CAND_ID,BORO_DIST,TERMND,CNTRS_NO,CNTNS_NO,NET_CNTNS,MATCH_AMT,I_NO,I_CNTNS_NO,I_AMT,SML_NO,SML_AMT,PUBFND_PMT,NET_EXPND,CAND_CLASS,MAX_NO,MAX_AMT,LIMIT,NAME_1
2017,1,3,6,"Gentile, Vincent (ID:717-UN)",717,(),false,169,171,34171,14480,0,0,0,143,16071,0,15513.45,UN,0,0,4950,0
2017,1,3,6,"Greenfield, David (ID:1178-UN)",1178,(),false,138,140,276630,20250,2,6,8130,17,3950,0,119569.86,UN,0,0,4950,0
2017,1,3,6,"Johnson, Corey (ID:1559-UN)",1559,(),false,130,133,116765,11590,2,28,31400,70,10490,0,2819.49,UN,0,0,4950,0
2017,1,3,6,"Mark-Viverito, Melissa (ID:743-UN)",743,(),false,492,522,442513.93,20158,1,21,6850,227,30563,0,297126.04,UN,21,103950,4950,36744.98
2017,1,3,6,"Rivera, William (ID:886-UN)",886,(),false,2,2,305,175,0,0,0,1,5,0,0,UN,0,0,4950,0
2017,1,3,6,"Rodriguez, Ydanis (ID:353-UN)",353,(),false,52,53,15200,2535,0,0,0,36,4000,0,0,UN,0,0,4950,0
2017,1,3,6,"Stringer, Scott (ID:148-UN)",148,(),false,656,715,1002785.69,52230,27,194,309258.67,206,31166.02,0,126356.07,UN,102,508717.5,4950,0
2017,1,3,6,"Van Bramer, James (ID:337-UN)",337,(),false,190,203,132197.17,17780,0,0,0,110,17680,0,23142.37,UN,0,0,4950,0
2001A,1,5,5,"Munoz, Julio (ID:GZ-P)",GZ,15,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1250,0
2001A,1,5,5,"Ortiz, Jr., Edwin (ID:278-P)",278,15,false,328,337,21519,16364,0,0,0,323,19194,52184,65449,P,0,0,1250,5939
2001A,1,5,5,"Ramos Jr., Juan (ID:468-NP)",468,15,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1250,0
2001A,1,5,5,"Rivera, Joel (ID:361-P)",361,15,false,231,254,47471,16149,0,0,0,192,20026,39204,70819,P,9,11250,1250,7199
2002A,1,4,5,"Gonzalez, Sara (ID:711-P)",711,38,false,230,250,29590,18021,0,0,0,217,22121,62224,84309,P,1,1375,1375,21961
2002A,1,4,5,"Nieves, Javier (ID:HH-P) *",HH,38,true,56,59,3416,1780,0,0,0,52,2167,0,5000,P,0,0,1375,1081
2002A,1,4,5,"Rodriguez, Edward (ID:714-P)",714,38,false,310,317,61786,21080,7,28,3355,261,26524,57376,106244,P,9,13967,1375,14746
2003A,1,6,5,"Capano, Robert (ID:709-P) *",709,43,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2003A,1,6,5,"Espada, Jr., Pedro (ID:WC-P)",WC,18,false,960,1058,71010,29712,67,432,24960,913,40443,82250,153522,P,2,5445,1375,0
2003A,1,6,5,"Gentile, Vincent (ID:717-P)",717,43,false,442,462,95715,27035,4,16,6310,375,36890,86300,170089,P,20,32125,1375,28347
2003A,1,6,5,"Harrison, Stephen (ID:719-P)",719,43,false,254,273,31708,21123,0,0,0,245,26053,78192,104528,P,0,0,1375,0
2003A,1,6,5,"Maio, Danniel (ID:416-P)",416,43,false,8,11,6129,590,0,0,0,6,555,0,5430,P,2,5574,1375,3699
2003A,1,6,5,"O Keefe, Rosemarie (ID:16-P)",16,43,false,370,436,74932,28265,0,0,0,300,33535,82250,157543,P,9,12817,1375,23423
2003A,1,6,5,"Scissura, Carlo (ID:320-P)",320,43,false,233,302,25217,17300,0,0,0,220,19720,64456,87598,P,0,0,1375,2075
2003A,1,6,5,"Seminara, Joanne (ID:C2-P)",C2,43,false,469,502,59130,27145,0,0,0,438,41938,82500,139135,P,2,2750,1375,8500
2005A,1,4,5,"Alicea, William (ID:833-P)",833,17,false,329,333,54145,19380,1,20,13575,275,19395,67214,102424,P,6,11000,1375,18935
2005A,1,4,5,"Arroyo, Maria (ID:838-P)",838,17,false,288,298,47743,8915,1,6,375,253,18620,1733,43285,P,11,18015,1375,5033
2005A,1,4,5,"Parks, Arline (ID:832-P)",832,17,false,3,3,1630,100,0,0,0,2,300,0,4598,P,0,0,1375,0
2005A,1,4,5,"Serrano, Charles (ID:834-NP)",834,17,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1375,0
2005A,1,4,5,"Serrano, Peter (ID:824-P)",824,17,false,163,179,8085,4410,0,0,0,156,4140,0,4769,P,1,1375,1375,5550
2005A,1,4,5,"Torres, Alberto (ID:831-NP)",831,17,false,163,168,47313,8718,0,0,0,128,14643,0,47080,NP,14,19500,1375,0
2005A,1,4,5,"Torres, George (ID:826-P)",826,17,false,55,58,22595,3895,0,0,0,39,5420,0,0,P,9,12375,1375,0
2007,1,9,5,"Alexis, Yvon (ID:1080-P) *",1080,40,true,40,40,1720,1610,0,0,0,38,1720,0,1130,P,0,0,2750,9055
2007,1,9,5,"Eugene, Mathieu (ID:1086-P)",1086,40,false,219,216,27820,10511,0,0,0,190,10237,0,26330,P,0,0,2750,25884
2007,1,9,5,"Ignizio, Vincent (ID:1078-P)",1078,51,false,2,2,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2007A,1,4,5,"Alexis, Yvon (ID:1080-P) *",1080,40,true,26,25,1130,1105,0,0,0,25,1130,0,0,P,0,0,1375,1800
2007A,1,4,5,"Babb, Victor (ID:1082-NP) *",1082,40,true,9,7,3825,0,0,0,0,3,450,0,3122,NP,1,1375,1375,2750
2007A,1,4,5,"Ductan-Albright, Mozell (ID:1090-P)",1090,40,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2007A,1,4,5,"Eugene, Mathieu (ID:1086-P)",1086,40,false,429,466,82933,22971,0,0,0,361,26386,0,95413,P,9,16302,1375,19625
2007A,1,4,5,"Gordon, Karlene (ID:1088-P)",1088,40,false,141,226,15908,6220,0,0,0,134,5908,0,6009,P,2,10000,1375,581
2007A,1,4,5,"Hamilton, Jesse (ID:1084-P)",1084,40,false,288,294,17550,12354,0,0,0,280,12750,0,15539,P,0,0,1375,12250
2007A,1,4,5,"Hopkins, Gerry (ID:1042-NP)",1042,40,false,22,22,1185,0,0,0,0,22,1185,0,0,NP,0,0,1375,0
2007A,1,4,5,"Ignizio, Vincent (ID:1078-P)",1078,51,false,312,327,69744,26254,0,0,0,268,32280,82500,147957,P,13,22000,1375,0
2007A,1,4,5,"Innamorato, Emanuele (ID:1077-P)",1077,51,false,347,379,39330,18150,0,0,0,320,25305,70553,103383,P,3,4125,1375,6500
2007A,1,4,5,"James, Jennifer (ID:1083-P)",1083,40,false,353,382,51156,22055,3,33,2185,314,24637,75640,102659,P,9,12638,1375,38194
2007A,1,4,5,"McNally, Zenobia (ID:885-P)",885,40,false,227,298,20565,15110,0,0,0,212,15850,57420,23077,P,0,0,1375,67155
2007A,1,4,5,"Razvi, Mohammad (ID:1087-P)",1087,40,false,392,437,52970,23741,0,0,0,345,23100,82500,133036,P,9,15125,1375,6366
2007A,1,4,5,"Schiffman, Harry (ID:1076-P)",1076,40,false,179,184,15752,10472,0,0,0,173,12252,36888,52428,P,0,0,1375,0
2007A,1,4,5,"Sharpe, Wellington (ID:370-P)",370,40,false,338,353,58063,20788,0,0,0,297,23119,65998,116472,P,9,12375,1375,17116
2007A,1,4,5,"Toney, Joel (ID:1085-P)",1085,40,false,445,486,50948,23820,0,0,0,409,30451,71244,117036,P,2,7475,1375,26831
2007A,1,4,5,"Tulloch, Leithland (ID:1079-P)",1079,40,false,256,255,16785,12560,0,0,0,253,16785,45520,33572,P,0,0,1375,30000
2007A,1,4,5,"Zizi, Ferdinand (ID:1089-NP)",1089,40,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1375,0
2007B,1,4,5,"Brutus, Darly (ID:1096-NP)",1096,40,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1375,0
2007B,1,4,5,"Eugene, Mathieu (ID:1086-NP)",1086,40,false,73,65,22450,1550,0,0,0,42,4925,0,15170,NP,5,6875,1375,39092
2007B,1,4,5,"Faustin, Marie Gina (ID:1095-P)",1095,40,false,165,173,9353,5773,0,0,0,162,6753,0,8974,P,0,0,1375,350
2007B,1,4,5,"Schiffman, Harry (ID:1076-P)",1076,40,false,173,173,12142,9842,0,0,0,168,10367,37688,41329,P,0,0,1375,9000
2007B,1,4,5,"Sharpe, Wellington (ID:370-P)",370,40,false,133,131,11752,7647,0,0,0,129,10452,0,32682,P,0,0,1375,4455
2008,1,6,5,"Como, Anthony (ID:1198-P)",1198,30,false,338,356,66907.88,28435,0,0,0,288,35045,88550,106827.57,P,2,5500,2750,5412.55
2008,1,6,5,"Crowley, Elizabeth (ID:530-P)",530,30,false,249,303,69637.56,16074,1,5,400,207,19735,77436,44112.65,P,5,13750,2750,931.06
2008,1,6,5,"Ober, Charles (ID:1207-P) *",1207,30,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2008A,1,5,5,"Como, Anthony (ID:1198-P)",1198,30,false,358,381,49760,21571,2,18,600,320,32450,106133,149355.33,P,0,0,1375,0
2008A,1,5,5,"Crowley, Elizabeth (ID:530-NP)",530,30,false,490,658,191933.13,0,5,35,7745,333,36425,0,179912.09,NP,61,91250,1375,17288.93
2008A,1,5,5,"Ober, Charles (ID:1207-P)",1207,30,false,219,224,37703,12245,1,8,295,182,15116,54132,47625.51,P,3,6750,1375,83126.32
2008A,1,5,5,"Ognibene, Thomas (ID:GT-P)",GT,30,false,206,224,36670.48,11255,1,22,18225,181,12845,72241,99178.64,P,3,4175,1375,0.48
2008A,1,5,5,"Suraci, Joseph (ID:1217-P) *",1217,30,true,5,6,4692.6,152,0,0,0,3,65,0,3500,P,1,4227.6,1375,227.6
2009A,1,5,5,"Baker, Tony (ID:1172-P)",1172,49,false,286,365,31990.54,14158,1,7,60,260,19773.81,68592,99603.63,P,1,1475,1375,112.15
2009A,1,5,5,"Chapey, Geraldine (ID:F6-P)",F6,32,false,317,325,60543.82,15679,0,0,0,289,20967,70688,96658.73,P,6,27251.82,1375,25675.2
2009A,1,5,5,"Curitore, Thomas (ID:1253-P) *",1253,49,true,158,177,24707.98,7666,1,2,20,136,9762.5,0,22766.26,P,2,2750,1375,522.61
2009A,1,5,5,"Del Villar, Angel (ID:453-P) *",453,21,true,14,13,477,451,0,0,0,13,477,0,2486.19,P,0,0,1375,2500
2009A,1,5,5,"DiBernardo, Sam (ID:1300-NP) *",1300,32,true,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1375,0
2009A,1,5,5,"DiResto, Glenn (ID:1251-P) *",1251,32,true,155,188,16000.25,6389,0,0,0,153,9050.25,0,25596.72,P,1,6675,1375,54.25
2009A,1,5,5,"Dixon, George (ID:1276-P)",1276,21,false,211,269,21872.5,10226,0,0,0,200,13752.5,49830,29667.41,P,1,4125,1375,1151.44
2009A,1,5,5,"Ferreras, Julissa (ID:1235-P)",1235,21,false,564,634,81213.45,22889,0,0,0,496,35284,88550,171044.35,P,6,8250,1375,5823.74
2009A,1,5,5,"Giraldo, Jose Eduardo (ID:1265-P)",1265,21,false,510,559,30553,15582,0,0,0,425,23808,82333,92976.07,P,0,0,1375,23415.63
2009A,1,5,5,"Gowda, Rajiv (ID:1225-P) *",1225,49,true,174,185,41373.03,7891,0,0,0,151,17925,0,25240.56,P,4,11248.03,1375,2500.01
2009A,1,5,5,"Gulluscio, Frank (ID:1158-P) *",1158,32,true,342,422,42863,16547,0,0,0,306,25829,0,32114.07,P,2,2750,1375,2729.11
2009A,1,5,5,"Mitchell, Kenneth (ID:1166-P)",1166,49,false,372,453,84645,22366,0,0,0,296,38675,96014,173190.06,P,7,9625,1375,7718.53
2009A,1,5,5,"Moya, Francisco (ID:380-P)",380,21,false,373,416,77624,17727,0,0,0,315,24800,88550,164148.94,P,14,21125,1375,0
2009A,1,5,5,"Pagano, Donald (ID:1281-P)",1281,49,false,160,162,16685,7675,0,0,0,142,8335,32892,49645.16,P,3,4125,1375,10378.78
2009A,1,5,5,"Pena, Carlos (ID:1252-P) *",1252,21,true,213,233,13882,1338,0,0,0,207,12002,0,4183.57,P,0,0,1375,4290
2009A,1,5,5,"Ricatto, Mike (ID:1289-P)",1289,32,false,369,368,33209,12281,0,0,0,346,15634,0,63914.63,P,4,11875,1375,42925.3
2009A,1,5,5,"Rose, Deborah (ID:292-P)",292,49,false,329,430,47088.39,19819,0,0,0,296,25983,88175,124554.14,P,4,8425,1375,11809.55
2009A,1,5,5,"Saryian, Paul (ID:1268-P)",1268,49,false,190,211,15323,7816,2,11,125,177,9323,44840,52092.68,P,2,2875,1375,8995.3
2009A,1,5,5,"Simon, Lew (ID:332-P)",332,32,false,237,242,27897,13111,0,0,0,222,19562,62038,78764.69,P,1,1375,1375,2500
2009A,1,5,5,"Tabacco, John (ID:1277-NP)",1277,49,false,130,147,191181.48,0,0,0,0,125,6841.48,0,189952.59,NP,1,183250,1375,232.5
2009A,1,5,5,"Ulrich, Eric (ID:1068-P)",1068,32,false,302,557,47183,17202,1,11,4825,260,24437,88550,131544.49,P,5,6875,1375,0
2009B,1,4,4,"Diaz, Jr., Ruben (ID:1160-P)",1160,(Bx),false,1690,1914,528928.63,66027,33,708,151890,1283,103477,0,516305.64,P,83,166300,1925,10536.69
2009B,1,4,4,"Ribustello, Anthony (ID:1319-P)",1319,(Bx),false,59,63,7375,2559,0,0,0,54,5625,0,7356.22,P,0,0,1925,0
2010,1,8,5,"Greenfield, David (ID:1178-P)",1178,44,false,125,127,102605,13041,0,0,0,61,3795,0,55970.8,P,10,29750,2750,0
2010A,1,4,5,"Caller, Carl (ID:1480-NP) *",1480,44,true,3,2,40000,0,0,0,0,0,0,0,24061.91,NP,1,40000,1375,600
2010A,1,4,5,"Greenfield, David (ID:1178-P)",1178,44,false,370,380,131464,18055,6,108,1225,265,28059,87780,190071.82,P,48,66125,1375,3054.06
2010A,1,4,5,"Judge, Jonathan (ID:1481-P) *",1481,44,true,154,165,17164.8,5215,0,0,0,148,6147,0,18598.66,P,1,7567.8,1375,8531.02
2010A,1,4,5,"Lazar, Joseph (ID:1197-P)",1197,44,false,305,314,92589,16787,1,22,220,225,21919,92400,167505.98,P,23,34375,1375,0
2010A,1,4,5,"Rice, Kenneth (ID:1482-P)",1482,44,false,31,34,3725,1556,0,0,0,28,2225,0,3391.41,P,0,0,1375,0
2010A,1,4,5,"Tischler, Abraham (ID:1483-NP) *",1483,44,true,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,1375,0
2010B,1,4,5,"Babb, Victor (ID:1082-NP) *",1082,28,true,1,3,15500,0,0,0,0,0,0,0,14067,NP,1,15500,1375,0
2010B,1,4,5,"Baldeo, Albert (ID:835-P)",835,28,false,243,260,48368,14900,0,0,0,215,14561,0,47595.84,P,9,14975,1375,0
2010B,1,4,5,"Bilal, Charles (ID:321-P)",321,28,false,81,84,9216.58,350,0,0,0,73,920,0,3914.79,P,3,7320,1375,5452.41
2010B,1,4,5,"Butler, Martha (ID:1493-P)",1493,28,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Gadsden, Leroy (ID:1497-P) *",1497,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Jennings, Allan (ID:ER-NP)",ER,28,false,71,84,21513,0,0,0,0,57,4438,0,22458.6,NP,5,11625,1375,0
2010B,1,4,5,"Mahadeo, Vishnu (ID:1495-P) *",1495,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Marthone, Joseph (ID:1298-P) *",1298,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Nunes, Elaine (ID:1494-P) *",1494,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Nunes, Lynn (ID:1192-P) *",1192,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Paultre-Bell, Nicole (ID:1492-P)",1492,28,false,196,197,44929.82,5281,0,0,0,153,7167.66,0,46020.69,P,9,12375,1375,64080.8
2010B,1,4,5,"Powell, Hettie (ID:1491-P) *",1491,28,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2010B,1,4,5,"Toor, Harpreet (ID:1496-P)",1496,28,false,156,174,22900,7483,0,0,0,131,7661,0,28366.83,P,0,0,1375,5600
2010B,1,4,5,"Wills, Ruben (ID:1374-P)",1374,28,false,292,292,37405,14295,0,0,0,257,17175,69822,108284.04,P,6,9500,1375,18606.66
2011,1,4,5,"Diaz, Clifton Stanley (ID:1024-P)",1024,28,false,70,71,16795,1310,0,0,0,64,795,0,17456.15,P,5,16000,2750,0.01
2011,1,4,5,"Duvalle, Michael (ID:1511-NP)",1511,28,false,5,6,1364.25,0,0,0,0,3,214.25,0,813.25,NP,0,0,2750,0
2011,1,4,5,"Jennings, Allan (ID:ER-NP)",ER,28,false,67,87,12877,0,0,0,0,59,3257,0,8139.27,NP,2,5500,2750,0.02
2011,1,4,5,"Jones, Stephen (ID:760-P)",760,28,false,17,16,1160,885,0,0,0,16,1160,0,919.34,P,0,0,2750,300
2011,1,4,5,"Kayode, David (ID:1507-P)",1507,28,false,37,38,3210,2050,0,0,0,36,2610,0,4260.07,P,0,0,2750,0
2011,1,4,5,"Wills, Ruben (ID:1374-P)",1374,28,false,315,322,45335,17250,0,0,0,287,24810,92400,58023.17,P,1,2750,2750,13123.7
2012A,1,4,5,"Goff, Johnnie (ID:1402-P) *",1402,(12),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2012A,1,4,5,"Johnson, Pamela (ID:1525-P)",1525,(12),false,187,225,10476.26,7381,0,0,0,182,8679,0,10181.2,P,0,0,1375,272.26
2012A,1,4,5,"King, Andrew (ID:1185-P)",1185,(12),false,457,521,49592.1,14312,0,0,0,420,19279,58603,103153.26,P,7,18145,1375,21181.36
2012A,1,4,5,"Mitchell, Neville (ID:1593-NP)",1593,(12),false,65,78,8362.56,0,0,0,0,54,3729,0,10544.08,NP,1,2833.56,1375,151.99
2012A,1,4,5,"Nwachukwu, Joseph (ID:1571-P)",1571,(12),false,217,229,17438.93,6678,0,0,0,184,10890,0,13246.96,P,0,0,1375,6159.8
2012A,1,4,5,"Simmons-Oliver, Cheryl (ID:1183-P)",1183,(12),false,266,288,20765.08,10976,8,92,3700,248,15277.17,54328,71666.02,P,0,0,1375,10510.32
2012A,1,4,5,"Warden, Lawrence (ID:EW-P) *",EW,(12),true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2012A,1,4,5,"Welch, Michael (ID:1500-P)",1500,(12),false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1375,0
2013A,1,4,5,"Adam-Ovide, Marie (ID:1615-P)",1615,(31),false,125,147,8526.79,3964,3,14,494,120,6729.04,0,8558.27,P,0,0,1375,0
2013A,1,4,5,"Brooks, Selvena (ID:1624-P)",1624,(31),false,375,415,27897.98,13516,0,0,0,365,20421.04,59562,85587.88,P,3,4125,1375,0
2013A,1,4,5,"Duncan, Michael (ID:1238-P)",1238,(31),false,208,233,18169,9009,0,0,0,197,11384,47430,65089.99,P,2,2750,1375,0.9
2013A,1,4,5,"Flowers, Earnest (ID:1557-P) *",1557,(31),true,79,97,7888.48,3047,0,0,0,72,5161.04,0,6510.55,P,0,0,1375,1013.28
2013A,1,4,5,"Jennings, Allan (ID:ER-P)",ER,(31),false,1,1,25,0,0,0,0,1,25,0,17.5,P,0,0,1375,0
2013A,1,4,5,"Kesselly, Saywalah (ID:1604-P)",1604,(31),false,93,95,15367,3636,0,0,0,82,5717,0,15292.77,P,6,8250,1375,184
2013A,1,4,5,"Leandre, Jacques (ID:1246-P)",1246,(31),false,359,432,34369,15301,0,0,0,330,20344,79242,110000.37,P,4,8370,1375,6528.27
2013A,1,4,5,"Osina, Pesach (ID:1602-P)",1602,(31),false,242,247,27735,16434,0,0,0,226,18895.5,87498,111406.87,P,0,0,1375,250
2013A,1,4,5,"Richards, Donovan (ID:1190-P)",1190,(31),false,446,516,76465.84,17090,1,66,14042.34,382,25810.84,65424,139569.76,P,19,26125,1375,4800.81
2015,1,7,5,"Concannon, Joseph (ID:1849-P)",1849,(23),false,389,461,41998.69,21829,1,1,500,371,22911.28,100100,135920.16,P,3,8250,2750,288.75
2015,1,7,5,"Dosamantes, Celia (ID:1894-P)",1894,(23),false,208,300,44852,17307,1,9,2076,187,16857,0,45533.62,P,4,15100,2750,5105.85
2015,1,7,5,"Foubister, Michael (ID:1900-NP) *",1900,(23),true,1,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,716.95
2015,1,7,5,"Friedrich, Robert (ID:1169-P)",1169,(23),false,249,275,44753,20806,0,0,0,222,22203,100100,143430.43,P,0,0,2750,0
2015,1,7,5,"Grodenchik, Barry (ID:238-P)",238,(23),false,432,455,119235,38149,0,0,0,363,44060,188996,279323.06,P,10,27500,2750,198
2015,1,7,5,"Lynch, Rebecca (ID:1895-P)",1895,(23),false,485,508,108366.26,24970,5,99,8750,434,38116.68,100100,163445.3,P,14,38500,2750,0
2015,1,7,5,"Najmi, Ali (ID:1893-P)",1893,(23),false,404,456,81606.3,28719,0,0,0,344,28813,100100,180290,P,5,13750,2750,0
2015,1,7,5,"Parhar, Satnam (ID:1896-P)",1896,(23),false,326,373,66233,29042,0,0,0,272,28882,100100,169813.02,P,1,2750,2750,33
2015A,1,4,5,"Borelli, Joseph (ID:1892-P)",1892,(51),false,236,251,69907.08,9785,0,0,0,182,27025,0,13464.23,P,11,15300,1375,0
